Invoice_ID,Date,Product,Category,Customer,Region,Salesperson,Units_Sold,Unit_Price,Discount,Payment_Method,Sales,Cost,Profit,Month,Quarter,Year
INV-206655,2024-11-08 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_3455,South America,Rep_15,1,123.92,0.0,Credit Card,123.92,69.96,53.96,11,4,2024
INV-230869,2024-11-08 20:58:04.925750,Sweater,Clothing,Customer_4619,South America,Rep_15,10,67.3,0.0,Apple Pay,673.0,414.79,258.21,11,4,2024
INV-240566,2024-11-08 20:58:04.925750,Tennis Racket,Sports,Customer_7609,Oceania,Rep_54,5,130.8,0.0,Credit Card,654.0,348.97,305.03,11,4,2024
INV-245256,2024-11-08 20:58:04.925750,Desk Lamp,Home & Garden,Customer_5703,Europe,Rep_31,2,23.29,0.0,Debit Card,46.58,26.11,20.47,11,4,2024
INV-202803,2024-11-08 20:58:04.925750,Coffee Maker,Home & Garden,Customer_9102,South America,Rep_70,10,247.81,0.05,PayPal,2354.19,1643.27,710.92,11,4,2024
INV-232412,2024-11-08 20:58:04.925750,T-Shirt,Clothing,Customer_1673,North America,Rep_53,10,30.76,0.0,PayPal,307.6,172.81,134.79,11,4,2024
INV-246995,2024-11-08 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_4429,Oceania,Rep_71,10,346.75,0.0,Bank Transfer,3467.5,1989.01,1478.49,11,4,2024
INV-215782,2024-11-08 20:58:04.925750,Headphones,Electronics,Customer_1539,Oceania,Rep_56,14,216.26,0.05,Bank Transfer,2876.26,1674.65,1201.61,11,4,2024
INV-229850,2024-11-08 20:58:04.925750,Board Game,Toys,Customer_8300,Oceania,Rep_17,9,31.52,0.0,PayPal,283.68,155.5,128.18,11,4,2024
INV-213530,2024-11-08 20:58:04.925750,Action Figure,Toys,Customer_3159,Oceania,Rep_24,13,17.71,0.0,PayPal,230.23,117.68,112.55,11,4,2024
INV-214197,2024-11-08 20:58:04.925750,Smartwatch,Electronics,Customer_5006,North America,Rep_90,9,186.75,0.0,Bank Transfer,1680.75,856.56,824.19,11,4,2024
INV-220884,2024-11-08 20:58:04.925750,Dumbbells Set,Sports,Customer_1151,Oceania,Rep_77,11,113.98,0.05,Bank Transfer,1191.09,855.68,335.41,11,4,2024
INV-231871,2024-11-08 20:58:04.925750,Smartphone,Electronics,Customer_4863,South America,Rep_48,7,621.57,0.0,Bank Transfer,4350.99,2960.7,1390.29,11,4,2024
INV-231136,2024-11-08 20:58:04.925750,Headphones,Electronics,Customer_1952,Oceania,Rep_96,6,217.23,0.0,Bank Transfer,1303.38,808.38,495.0,11,4,2024
INV-202136,2024-11-08 20:58:04.925750,Laptop,Electronics,Customer_3672,South America,Rep_32,1,1351.2,0.0,PayPal,1351.2,891.63,459.57,11,4,2024
INV-222415,2024-11-08 20:58:04.925750,Puzzle,Toys,Customer_8149,Asia,Rep_32,9,21.92,0.0,Apple Pay,197.28,137.93,59.35,11,4,2024
INV-243365,2024-11-08 20:58:04.925750,Football,Sports,Customer_4529,North America,Rep_19,13,34.61,0.0,Debit Card,449.93,285.68,164.25,11,4,2024
INV-213152,2024-11-08 20:58:04.925750,Lego Set,Toys,Customer_6808,Asia,Rep_18,2,55.32,0.0,Bank Transfer,110.64,55.84,54.8,11,4,2024
INV-224171,2024-11-08 20:58:04.925750,Board Game,Toys,Customer_3894,Asia,Rep_21,13,54.46,0.0,Bank Transfer,707.98,437.4,270.58,11,4,2024
INV-226031,2024-11-08 20:58:04.925750,Running Shoes,Sports,Customer_3056,Oceania,Rep_42,13,124.33,0.0,Debit Card,1616.29,1034.79,581.5,11,4,2024
INV-207018,2024-11-08 20:58:04.925750,Jeans,Clothing,Customer_6977,Asia,Rep_95,8,50.1,0.1,Apple Pay,360.72,273.14,87.58,11,4,2024
INV-244666,2024-11-08 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_1402,Oceania,Rep_17,12,280.04,0.2,Bank Transfer,2688.38,2145.43,542.95,11,4,2024
INV-244382,2024-11-08 20:58:04.925750,Winter Jacket,Clothing,Customer_7679,South America,Rep_66,8,123.86,0.05,Bank Transfer,941.34,504.33,437.01,11,4,2024
INV-230519,2024-11-08 20:58:04.925750,Running Shoes,Sports,Customer_4888,Europe,Rep_61,1,117.68,0.2,Bank Transfer,94.14,67.51,26.63,11,4,2024
INV-207451,2024-11-09 20:58:04.925750,Coffee Maker,Home & Garden,Customer_8988,South America,Rep_12,11,87.9,0.05,PayPal,918.56,510.0,408.56,11,4,2024
INV-203757,2024-11-09 20:58:04.925750,Yoga Mat,Sports,Customer_2350,Oceania,Rep_54,9,21.28,0.15,PayPal,162.79,103.28,59.51,11,4,2024
INV-248433,2024-11-09 20:58:04.925750,RC Car,Toys,Customer_2974,South America,Rep_36,3,61.01,0.0,Debit Card,183.03,115.8,67.23,11,4,2024
INV-240413,2024-11-09 20:58:04.925750,Board Game,Toys,Customer_4955,Europe,Rep_69,6,58.16,0.0,Credit Card,348.96,223.92,125.04,11,4,2024
INV-227420,2024-11-09 20:58:04.925750,Headphones,Electronics,Customer_4965,South America,Rep_81,10,82.52,0.0,Apple Pay,825.2,540.75,284.45,11,4,2024
INV-249103,2024-11-09 20:58:04.925750,Lego Set,Toys,Customer_9537,Europe,Rep_70,3,97.05,0.1,Bank Transfer,262.03,151.9,110.13,11,4,2024
INV-221206,2024-11-09 20:58:04.925750,Laptop,Electronics,Customer_9092,Asia,Rep_60,3,1163.86,0.05,Apple Pay,3317.0,2124.84,1192.16,11,4,2024
INV-234732,2024-11-09 20:58:04.925750,Bed Sheets,Home & Garden,Customer_8827,South America,Rep_65,10,76.12,0.0,Bank Transfer,761.2,517.68,243.52,11,4,2024
INV-227486,2024-11-09 20:58:04.925750,Board Game,Toys,Customer_8488,South America,Rep_24,3,55.56,0.0,Apple Pay,166.68,104.82,61.86,11,4,2024
INV-221281,2024-11-09 20:58:04.925750,Action Figure,Toys,Customer_5185,North America,Rep_95,8,27.54,0.0,PayPal,220.32,129.03,91.29,11,4,2024
INV-246086,2024-11-09 20:58:04.925750,Headphones,Electronics,Customer_5351,Asia,Rep_36,7,149.18,0.1,Debit Card,939.83,625.25,314.58,11,4,2024
INV-231143,2024-11-09 20:58:04.925750,RC Car,Toys,Customer_1424,South America,Rep_72,10,75.86,0.0,Credit Card,758.6,481.09,277.51,11,4,2024
INV-242991,2024-11-09 20:58:04.925750,RC Car,Toys,Customer_3201,Europe,Rep_89,14,92.71,0.1,Apple Pay,1168.15,761.01,407.14,11,4,2024
INV-202268,2024-11-09 20:58:04.925750,Coffee Maker,Home & Garden,Customer_6707,Europe,Rep_26,9,145.91,0.0,Debit Card,1313.19,860.23,452.96,11,4,2024
INV-243464,2024-11-09 20:58:04.925750,Football,Sports,Customer_7982,Europe,Rep_32,10,29.85,0.0,Debit Card,298.5,182.4,116.1,11,4,2024
INV-218167,2024-11-09 20:58:04.925750,Coffee Maker,Home & Garden,Customer_8447,Asia,Rep_89,13,173.92,0.1,Credit Card,2034.86,1363.09,671.77,11,4,2024
INV-244324,2024-11-09 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_5216,North America,Rep_62,12,371.91,0.0,Apple Pay,4462.92,2314.88,2148.04,11,4,2024
INV-245010,2024-11-09 20:58:04.925750,Winter Jacket,Clothing,Customer_9379,North America,Rep_98,7,112.51,0.1,PayPal,708.81,426.07,282.74,11,4,2024
INV-213770,2024-11-09 20:58:04.925750,Tennis Racket,Sports,Customer_3473,Oceania,Rep_51,11,74.17,0.1,Apple Pay,734.28,430.09,304.19,11,4,2024
INV-222531,2024-11-09 20:58:04.925750,Yoga Mat,Sports,Customer_6507,South America,Rep_99,7,38.64,0.05,Credit Card,256.96,173.6,83.36,11,4,2024
INV-238007,2024-11-10 20:58:04.925750,Bed Sheets,Home & Garden,Customer_7004,South America,Rep_27,12,26.1,0.15,Credit Card,266.22,208.05,58.17,11,4,2024
INV-224914,2024-11-10 20:58:04.925750,Yoga Mat,Sports,Customer_8939,Asia,Rep_49,6,18.87,0.0,Apple Pay,113.22,57.51,55.71,11,4,2024
INV-229814,2024-11-10 20:58:04.925750,Sneakers,Clothing,Customer_8832,North America,Rep_83,14,86.0,0.2,Credit Card,963.2,717.18,246.02,11,4,2024
INV-246323,2024-11-10 20:58:04.925750,Puzzle,Toys,Customer_2487,South America,Rep_67,3,10.46,0.0,PayPal,31.38,18.4,12.98,11,4,2024
INV-232299,2024-11-10 20:58:04.925750,RC Car,Toys,Customer_9939,Europe,Rep_11,1,75.76,0.05,PayPal,71.97,48.03,23.94,11,4,2024
INV-224745,2024-11-10 20:58:04.925750,Tennis Racket,Sports,Customer_7974,North America,Rep_96,7,81.69,0.0,PayPal,571.83,392.65,179.18,11,4,2024
INV-221014,2024-11-10 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_7274,Europe,Rep_56,13,220.88,0.0,PayPal,2871.44,1992.39,879.05,11,4,2024
INV-243299,2024-11-10 20:58:04.925750,Jeans,Clothing,Customer_1339,Asia,Rep_87,6,72.37,0.05,Credit Card,412.51,274.26,138.25,11,4,2024
INV-219489,2024-11-10 20:58:04.925750,Sweater,Clothing,Customer_2610,Asia,Rep_12,12,55.1,0.2,Apple Pay,528.96,342.5,186.46,11,4,2024
INV-235275,2024-11-10 20:58:04.925750,Bed Sheets,Home & Garden,Customer_7493,North America,Rep_48,12,33.71,0.0,PayPal,404.52,250.85,153.67,11,4,2024
INV-229483,2024-11-10 20:58:04.925750,Running Shoes,Sports,Customer_2071,Asia,Rep_29,2,120.35,0.05,PayPal,228.66,138.73,89.93,11,4,2024
INV-211109,2024-11-10 20:58:04.925750,Smartwatch,Electronics,Customer_8323,North America,Rep_34,12,279.26,0.0,Debit Card,3351.12,1703.58,1647.54,11,4,2024
INV-204817,2024-11-10 20:58:04.925750,Sweater,Clothing,Customer_9077,South America,Rep_45,13,72.13,0.0,PayPal,937.69,499.91,437.78,11,4,2024
INV-219168,2024-11-10 20:58:04.925750,Smartwatch,Electronics,Customer_4393,Europe,Rep_47,8,320.16,0.0,PayPal,2561.28,1520.94,1040.34,11,4,2024
INV-243780,2024-11-10 20:58:04.925750,Tablet,Electronics,Customer_5994,Asia,Rep_23,1,689.51,0.1,Bank Transfer,620.56,407.96,212.6,11,4,2024
INV-206834,2024-11-10 20:58:04.925750,T-Shirt,Clothing,Customer_7243,North America,Rep_23,14,22.93,0.0,Debit Card,321.02,182.19,138.83,11,4,2024
INV-210129,2024-11-10 20:58:04.925750,Board Game,Toys,Customer_3825,Oceania,Rep_53,4,41.51,0.0,Apple Pay,166.04,85.3,80.74,11,4,2024
INV-212463,2024-11-10 20:58:04.925750,RC Car,Toys,Customer_6160,Europe,Rep_50,2,43.82,0.05,Bank Transfer,83.26,59.6,23.66,11,4,2024
INV-210931,2024-11-10 20:58:04.925750,Action Figure,Toys,Customer_7732,Oceania,Rep_72,5,25.87,0.1,Bank Transfer,116.42,77.98,38.44,11,4,2024
INV-249606,2024-11-10 20:58:04.925750,Board Game,Toys,Customer_5533,Oceania,Rep_82,11,33.54,0.0,Debit Card,368.94,201.96,166.98,11,4,2024
INV-220542,2024-11-10 20:58:04.925750,Headphones,Electronics,Customer_8025,South America,Rep_44,1,90.7,0.0,Credit Card,90.7,49.05,41.65,11,4,2024
INV-248461,2024-11-10 20:58:04.925750,T-Shirt,Clothing,Customer_7480,Europe,Rep_71,7,20.32,0.0,PayPal,142.24,72.12,70.12,11,4,2024
INV-232475,2024-11-10 20:58:04.925750,Headphones,Electronics,Customer_1531,North America,Rep_53,11,276.29,0.2,PayPal,2431.35,2042.52,388.83,11,4,2024
INV-221080,2024-11-10 20:58:04.925750,Running Shoes,Sports,Customer_2197,Europe,Rep_68,1,121.22,0.0,Debit Card,121.22,84.22,37.0,11,4,2024
INV-240160,2024-11-10 20:58:04.925750,RC Car,Toys,Customer_1988,Europe,Rep_42,13,98.37,0.0,Credit Card,1278.81,861.94,416.87,11,4,2024
INV-237166,2024-11-10 20:58:04.925750,Desk Lamp,Home & Garden,Customer_3946,North America,Rep_62,8,37.83,0.05,Credit Card,287.51,192.51,95.0,11,4,2024
INV-222867,2024-11-10 20:58:04.925750,Football,Sports,Customer_9635,Asia,Rep_26,8,23.76,0.0,Apple Pay,190.08,99.55,90.53,11,4,2024
INV-246316,2024-11-10 20:58:04.925750,Desk Lamp,Home & Garden,Customer_4703,Asia,Rep_46,9,22.35,0.05,Credit Card,191.09,139.24,51.85,11,4,2024
INV-237854,2024-11-10 20:58:04.925750,Desk Lamp,Home & Garden,Customer_3726,Europe,Rep_73,11,39.09,0.0,Apple Pay,429.99,230.76,199.23,11,4,2024
INV-229892,2024-11-10 20:58:04.925750,RC Car,Toys,Customer_7932,North America,Rep_42,13,71.33,0.1,Debit Card,834.56,506.78,327.78,11,4,2024
INV-236616,2024-11-10 20:58:04.925750,Board Game,Toys,Customer_6948,Asia,Rep_22,9,36.08,0.0,PayPal,324.72,173.69,151.03,11,4,2024
INV-223914,2024-11-10 20:58:04.925750,Blender,Home & Garden,Customer_1757,North America,Rep_79,14,51.54,0.05,Bank Transfer,685.48,406.35,279.13,11,4,2024
INV-235134,2024-11-11 20:58:04.925750,Tennis Racket,Sports,Customer_4638,Asia,Rep_82,11,132.53,0.2,Apple Pay,1166.26,902.22,264.04,11,4,2024
INV-241831,2024-11-11 20:58:04.925750,RC Car,Toys,Customer_8691,Oceania,Rep_22,3,83.12,0.05,Debit Card,236.89,132.23,104.66,11,4,2024
INV-210068,2024-11-11 20:58:04.925750,RC Car,Toys,Customer_7938,Asia,Rep_63,6,89.34,0.0,Debit Card,536.04,370.32,165.72,11,4,2024
INV-223246,2024-11-11 20:58:04.925750,Laptop,Electronics,Customer_5733,Oceania,Rep_34,12,1393.08,0.0,Bank Transfer,16716.96,11520.59,5196.37,11,4,2024
INV-216890,2024-11-11 20:58:04.925750,Puzzle,Toys,Customer_1594,Oceania,Rep_42,10,19.33,0.0,Debit Card,193.3,129.02,64.28,11,4,2024
INV-249052,2024-11-11 20:58:04.925750,Dumbbells Set,Sports,Customer_4211,Oceania,Rep_80,10,73.29,0.0,Apple Pay,732.9,400.61,332.29,11,4,2024
INV-238907,2024-11-11 20:58:04.925750,Tablet,Electronics,Customer_8681,Asia,Rep_57,9,649.52,0.1,Debit Card,5261.11,3832.88,1428.23,11,4,2024
INV-229004,2024-11-11 20:58:04.925750,Desk Lamp,Home & Garden,Customer_5245,South America,Rep_97,3,55.16,0.0,Apple Pay,165.48,99.18,66.3,11,4,2024
INV-232344,2024-11-11 20:58:04.925750,Winter Jacket,Clothing,Customer_3562,Asia,Rep_97,5,134.38,0.0,Credit Card,671.9,444.92,226.98,11,4,2024
INV-217826,2024-11-11 20:58:04.925750,Tennis Racket,Sports,Customer_8492,Asia,Rep_56,3,147.65,0.1,Credit Card,398.66,256.28,142.38,11,4,2024
INV-236019,2024-11-11 20:58:04.925750,Smartwatch,Electronics,Customer_1684,Oceania,Rep_52,5,355.08,0.0,Debit Card,1775.4,985.74,789.66,11,4,2024
INV-237971,2024-11-11 20:58:04.925750,Action Figure,Toys,Customer_7218,North America,Rep_94,7,19.72,0.05,Debit Card,131.14,90.33,40.81,11,4,2024
INV-220492,2024-11-11 20:58:04.925750,Yoga Mat,Sports,Customer_1050,Europe,Rep_44,3,25.14,0.0,Credit Card,75.42,46.36,29.06,11,4,2024
INV-203059,2024-11-11 20:58:04.925750,Lego Set,Toys,Customer_4282,Oceania,Rep_82,2,77.49,0.15,Credit Card,131.73,79.34,52.39,11,4,2024
INV-203207,2024-11-11 20:58:04.925750,RC Car,Toys,Customer_8435,Europe,Rep_73,5,90.28,0.15,Apple Pay,383.69,304.52,79.17,11,4,2024
INV-239465,2024-11-11 20:58:04.925750,Winter Jacket,Clothing,Customer_9401,Asia,Rep_62,14,195.12,0.15,Debit Card,2321.93,1443.45,878.48,11,4,2024
INV-233017,2024-11-11 20:58:04.925750,RC Car,Toys,Customer_4134,Oceania,Rep_28,14,54.56,0.0,PayPal,763.84,411.12,352.72,11,4,2024
INV-234591,2024-11-11 20:58:04.925750,Dumbbells Set,Sports,Customer_4808,Asia,Rep_33,13,141.95,0.0,Credit Card,1845.35,1142.16,703.19,11,4,2024
INV-243170,2024-11-11 20:58:04.925750,Winter Jacket,Clothing,Customer_6023,Oceania,Rep_34,14,109.94,0.0,Apple Pay,1539.16,920.8,618.36,11,4,2024
INV-213213,2024-11-11 20:58:04.925750,Smartwatch,Electronics,Customer_7071,Asia,Rep_83,3,296.5,0.0,Bank Transfer,889.5,543.84,345.66,11,4,2024
INV-247932,2024-11-11 20:58:04.925750,Lego Set,Toys,Customer_1075,Europe,Rep_91,7,119.27,0.0,Debit Card,834.89,546.94,287.95,11,4,2024
INV-211695,2024-11-12 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_1175,Asia,Rep_86,11,287.09,0.1,Credit Card,2842.19,1912.31,929.88,11,4,2024
INV-234452,2024-11-12 20:58:04.925750,Dumbbells Set,Sports,Customer_5920,South America,Rep_53,1,66.17,0.1,Credit Card,59.55,34.49,25.06,11,4,2024
INV-231759,2024-11-12 20:58:04.925750,Yoga Mat,Sports,Customer_6546,Asia,Rep_87,14,34.37,0.15,Credit Card,409.0,307.38,101.62,11,4,2024
INV-231986,2024-11-12 20:58:04.925750,Bed Sheets,Home & Garden,Customer_4542,North America,Rep_15,8,61.55,0.1,Debit Card,443.16,335.97,107.19,11,4,2024
INV-213702,2024-11-12 20:58:04.925750,Vacuum Cleaner,Home & Garden,Customer_2982,Asia,Rep_24,11,317.34,0.0,Apple Pay,3490.74,2249.08,1241.66,11,4,2024
INV-213529,2024-11-12 20:58:04.925750,Laptop,Electronics,Customer_9215,Oceania,Rep_88,11,1169.46,0.05,Bank Transfer,12220.86,8165.13,4055.73,11,4,2024
INV-246736,2024-11-12 20:58:04.925750,Lego Set,Toys,Customer_3583,South America,Rep_72,8,89.4,0.0,Bank Transfer,715.2,427.38,287.82,11,4,2024
INV-206985,2024-11-12 20:58:04.925750,Smartwatch,Electronics,Customer_8486,South America,Rep_58,13,227.29,0.0,Bank Transfer,2954.77,1965.37,989.4,11,4,2024
INV-235454,2024-11-12 20:58:04.925750,Tablet,Electronics,Customer_5277,South America,Rep_33,8,419.3,0.15,Apple Pay,2851.24,2339.67,511.57,11,4,2024
INV-238667,2024-11-12 20:58:04.925750,Puzzle,Toys,Customer_3103,Asia,Rep_46,12,21.99,0.05,Debit Card,250.69,144.72,105.97,11,4,2024
INV-217307,2024-11-12 20:58:04.925750,Tablet,Electronics,Customer_7245,Asia,Rep_97,9,462.08,0.05,Bank Transfer,3950.78,2695.5,1255.28,11,4,2024
INV-204114,2024-11-12 20:58:04.925750,Football,Sports,Customer_4449,Asia,Rep_25,13,27.11,0.0,Debit Card,352.43,236.98,115.45,11,4,2024
INV-220165,2024-11-12 20:58:04.925750,T-Shirt,Clothing,Customer_1957,Asia,Rep_86,7,19.05,0.0,Debit Card,133.35,79.08,54.27,11,4,2024
INV-236418,2024-11-12 20:58:04.925750,Tennis Racket,Sports,Customer_6031,South America,Rep_94,8,126.39,0.05,PayPal,960.56,604.02,356.54,11,4,2024
INV-214419,2024-11-12 20:58:04.925750,Board Game,Toys,Customer_9874,Asia,Rep_90,9,48.59,0.0,Credit Card,437.31,255.56,181.75,11,4,2024
INV-248425,2024-11-12 20:58:04.925750,Blender,Home & Garden,Customer_6603,North America,Rep_70,2,61.76,0.15,Debit Card,104.99,62.71,42.28,11,4,2024
INV-223892,2024-11-12 20:58:04.925750,Laptop,Electronics,Customer_7876,Oceania,Rep_29,6,1252.29,0.2,Bank Transfer,6010.99,4349.24,1661.75,11,4,2024
INV-238286,2024-11-12 20:58:04.925750,Board Game,Toys,Customer_6876,Oceania,Rep_66,7,28.61,0.1,Bank Transfer,180.24,137.53,42.71,11,4,2024
INV-206731,2024-11-12 20:58:04.925750,Football,Sports,Customer_1398,Europe,Rep_21,13,29.16,0.0,Credit Card,379.08,213.19,165.89,11,4,2024
INV-226248,2024-11-12 20:58:04.925750,Board Game,Toys,Customer_7594,South America,Rep_60,5,28.27,0.05,Bank Transfer,134.28,84.06,50.22,11,4,2024
INV-205086,2024-11-12 20:58:04.925750,T-Shirt,Clothing,Customer_5895,Asia,Rep_30,11,32.38,0.1,Apple Pay,320.56,212.82,107.74,11,4,2024
INV-200013,2024-11-12 20:58:04.925750,Headphones,Electronics,Customer_8854,North America,Rep_76,13,136.42,0.0,Credit Card,1773.46,1225.92,547.54,11,4,2024
INV-207896,2024-11-12 20:58:04.925750,Lego Set,Toys,Customer_2052,South America,Rep_97,13,105.69,0.0,Apple Pay,1373.97,805.56,568.41,11,4,2024
INV-215305,2024-11-12 20:58:04.925750,Running Shoes,Sports,Customer_5899,Europe,Rep_35,2,142.61,0.1,Credit Card,256.7,160.88,95.82,11,4,2024
INV-229168,2024-11-12 20:58:04.925750,Yoga Mat,Sports,Customer_4855,South America,Rep_66,11,22.14,0.05,Debit Card,231.36,124.07,107.29,11,4,2024
INV-208886,2024-11-12 20:58:04.925750,Football,Sports,Customer_5372,Europe,Rep_71,9,30.14,0.1,Debit Card,244.13,164.65,79.48,11,4,2024
INV-240191,2024-11-12 20:58:04.925750,Sneakers,Clothing,Customer_2708,Europe,Rep_15,3,65.91,0.0,Debit Card,197.73,109.87,87.86,11,4,2024
INV-212169,2024-11-12 20:58:04.925750,Blender,Home & Garden,Customer_6688,Oceania,Rep_56,12,52.11,0.0,Credit Card,625.32,353.15,272.17,11,4,2024
INV-241525,2024-11-13 20:58:04.925750,T-Shirt,Clothing,Customer_7228,South America,Rep_89,6,20.34,0.0,PayPal,122.04,72.46,49.58,11,4,2024
INV-215204,2024-11-13 20:58:04.925750,RC Car,Toys,Customer_1517,Asia,Rep_72,14,45.47,0.0,Credit Card,636.58,434.72,201.86,11,4,2024
INV-230944,2024-11-13 20:58:04.925750,Desk Lamp,Home & Garden,Customer_1285,Oceania,Rep_44,8,33.08,0.15,Apple Pay,224.94,168.63,56.31,11,4,2024
INV-222932,2024-11-13 20:58:04.925750,T-Shirt,Clothing,Customer_1133,North America,Rep_81,14,22.5,0.05,Bank Transfer,299.25,182.39,116.86,11,4,2024
INV-209546,2024-11-13 20:58:04.925750,Tablet,Electronics,Customer_7579,North America,Rep_44,10,562.73,0.0,Apple Pay,5627.3,3799.29,1828.01,11,4,2024
INV-220968,2024-11-13 20:58:04.925750,Laptop,Electronics,Customer_2030,Oceania,Rep_70,2,1487.18,0.0,Debit Card,2974.36,2045.76,928.6,11,4,2024
INV-215398,2024-11-13 20:58:04.925750,Football,Sports,Customer_7716,South America,Rep_20,11,15.03,0.0,Credit Card,165.33,85.34,79.99,11,4,2024
INV-218469,2024-11-13 20:58:04.925750,Running Shoes,Sports,Customer_7343,Europe,Rep_27,3,84.02,0.0,PayPal,252.06,135.88,116.18,11,4,2024
INV-244914,2024-11-13 20:58:04.925750,Blender,Home & Garden,Customer_2961,South America,Rep_25,2,53.23,0.0,Apple Pay,106.46,63.93,42.53,11,4,2024
INV-235555,2024-11-13 20:58:04.925750,Laptop,Electronics,Customer_3474,South America,Rep_44,14,1151.27,0.0,PayPal,16117.78,8625.83,7491.95,11,4,2024
INV-243668,2024-11-13 20:58:04.925750,Board Game,Toys,Customer_7158,South America,Rep_71,10,41.34,0.0,Bank Transfer,413.4,240.85,172.55,11,4,2024
INV-233303,2024-11-13 20:58:04.925750,Football,Sports,Customer_8734,Europe,Rep_64,4,18.24,0.0,Bank Transfer,72.96,44.25,28.71,11,4,2024
INV-209700,2024-11-13 20:58:04.925750,Tennis Racket,Sports,Customer_3081,South America,Rep_45,8,60.78,0.2,Credit Card,388.99,257.37,131.62,11,4,2024
INV-224102,2024-11-13 20:58:04.925750,Football,Sports,Customer_4460,Asia,Rep_79,13,16.49,0.15,Bank Transfer,182.21,124.63,57.58,11,4,2024
INV-211331,2024-11-13 20:58:04.925750,Desk Lamp,Home & Garden,Customer_5661,Europe,Rep_26,3,42.17,0.15,Apple Pay,107.53,87.63,19.9,11,4,2024
INV-247863,2024-11-13 20:58:04.925750,Running Shoes,Sports,Customer_8810,North America,Rep_52,14,136.58,0.0,PayPal,1912.12,1208.72,703.4,11,4,2024
INV-245986,2024-11-13 20:58:04.925750,Coffee Maker,Home & Garden,Customer_3043,Asia,Rep_61,7,197.76,0.0,PayPal,1384.32,827.69,556.63,11,4,2024
INV-241487,2024-11-13 20:58:04.925750,Sneakers,Clothing,Customer_2357,Europe,Rep_71,12,83.65,0.05,Debit Card,953.61,691.77,261.84,11,4,2024
INV-211615,2024-11-13 20:58:04.925750,Action Figure,Toys,Customer_3349,Europe,Rep_96,11,26.75,0.05,Debit Card,279.54,166.76,112.78,11,4,2024
INV-232104,2024-11-13 20:58:04.925750,Coffee Maker,Home & Garden,Customer_6675,South America,Rep_12,10,159.11,0.0,Bank Transfer,1591.1,901.36,689.74,11,4,2024
INV-207585,2024-11-13 20:58:04.925750,RC Car,Toys,Customer_5373,North America,Rep_41,4,90.01,0.0,Debit Card,360.04,246.14,113.9,11,4,2024
INV-212078,2024-11-13 20:58:04.925750,Football,Sports,Customer_7289,Asia,Rep_19,13,21.86,0.0,PayPal,284.18,188.8,95.38,11,4,2024
INV-237694,2024-11-13 20:58:04.925750,Sneakers,Clothing,Customer_1338,Asia,Rep_54,8,111.55,0.0,Apple Pay,892.4,509.56,382.84,11,4,2024
INV-240243,2024-11-13 20:58:04.925750,Smartphone,Electronics,Customer_8724,North America,Rep_95,7,735.33,0.0,Debit Card,5147.31,2901.85,2245.46,11,4,2024
INV-207551,2024-11-13 20:58:04.925750,Yoga Mat,Sports,Customer_3918,South America,Rep_15,12,34.89,0.05,Apple Pay,397.75,231.22,166.53,11,4,2024
INV-212728,2024-11-13 20:58:04.925750,Coffee Maker,Home & Garden,Customer_2134,South America,Rep_29,5,217.64,0.0,Bank Transfer,1088.2,551.18,537.02,11,4,2024
INV-249693,2024-11-13 20:58:04.925750,Lego Set,Toys,Customer_7504,Oceania,Rep_96,10,42.88,0.0,Debit Card,428.8,257.24,171.56,11,4,2024
INV-204984,2024-11-13 20:58:04.925750,Laptop,Electronics,Customer_5094,South America,Rep_45,12,1199.26,0.1,Apple Pay,12952.01,7584.07,5367.94,11,4,2024
INV-249722,2024-11-14 20:58:04.925750,Laptop,Electronics,Customer_8291,South America,Rep_36,11,826.42,0.1,Apple Pay,8181.56,5541.53,2640.03,11,4,2024
INV-242368,2024-11-14 20:58:04.925750,Football,Sports,Customer_9167,Asia,Rep_18,5,16.81,0.05,Apple Pay,79.85,50.15,29.7,11,4,2024
INV-242528,2024-11-14 20:58:04.925750,Smartphone,Electronics,Customer_4793,North America,Rep_94,12,986.49,0.15,Bank Transfer,10062.2,7092.39,2969.81,11,4,2024
INV-208883,2024-11-14 20:58:04.925750,Puzzle,Toys,Customer_7294,Oceania,Rep_39,11,20.02,0.0,Bank Transfer,220.22,150.55,69.67,11,4,2024
INV-212726,2024-11-14 20:58:04.925750,Puzzle,Toys,Customer_3991,North America,Rep_36,11,15.33,0.05,Apple Pay,160.2,90.98,69.22,11,4,2024
INV-217654,2024-11-14 20:58:04.925750,Smartwatch,Electronics,Customer_4836,Europe,Rep_33,3,389.34,0.0,Credit Card,1168.02,608.48,559.54,11,4,2024
INV-207179,2024-11-14 20:58:04.925750,Running Shoes,Sports,Customer_2893,Asia,Rep_25,11,82.83,0.05,PayPal,865.57,503.16,362.41,11,4,2024
INV-220117,2024-11-14 20:58:04.925750,Laptop,Electronics,Customer_2160,Europe,Rep_87,6,972.38,0.0,Bank Transfer,5834.28,3066.24,2768.04,11,4,2024
